time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,vo,temperature_celsius,wind_speed,wind_direction_degrees
2023-09-26 18:00:00,44.28,-81.52,0,0 days,975.0,2023-09-26 18:00:00,53.536118,290.90405,-7.5525475,3.1597805,3.6515412e-05,17.754050000000007,8.186891140593998,112.70310837676965
2023-09-26 19:00:00,44.28,-81.52,0,0 days,975.0,2023-09-26 19:00:00,50.005188,291.40747,-7.4082193,2.924508,5.2910196e-05,18.257470000000012,7.964575333246367,111.54238718256998
2023-09-26 20:00:00,44.28,-81.52,0,0 days,975.0,2023-09-26 20:00:00,47.932312,291.63086,-7.5931206,3.090499,6.509997e-05,18.480860000000007,8.197967096490773,112.14696347489888
2023-09-26 21:00:00,44.28,-81.52,0,0 days,975.0,2023-09-26 21:00:00,48.178757,291.41846,-7.8120375,3.3495817,6.414966e-05,18.268460000000005,8.499860438053153,113.20829077914298
2023-09-26 22:00:00,44.28,-81.52,0,0 days,975.0,2023-09-26 22:00:00,51.723846,290.61816,-7.4045362,3.871439,1.5565354e-05,17.46816000000001,8.355548831036261,117.60268004037778
2023-09-26 23:00:00,44.28,-81.52,0,0 days,975.0,2023-09-26 23:00:00,53.303314,289.88843,-8.412567,3.1923027,-2.1127798e-06,16.73843000000005,8.997893089935904,110.78016730785725
2023-09-27 00:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 00:00:00,53.76625,289.19897,-8.778537,2.6174688,-6.004366e-06,16.048969999999997,9.160450577310181,106.60283672252575
2023-09-27 01:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 01:00:00,52.91275,288.5669,-9.306275,2.4939823,-6.8121526e-06,15.416899999999998,9.634661493188968,105.00214505401938
2023-09-27 02:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 02:00:00,51.800354,287.98828,-9.543897,2.8363829,-5.6681038e-06,14.838279999999997,9.956457095876093,106.55160011774076
2023-09-27 03:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 03:00:00,51.471817,287.5166,-9.585039,3.2718096,-6.4430687e-06,14.366600000000005,10.128065495946064,108.84710624458393
2023-09-27 04:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 04:00:00,53.01439,287.15918,-9.561512,3.5125713,-3.3851456e-06,14.009180000000015,10.186298094191418,110.17159922148014
2023-09-27 05:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 05:00:00,56.966675,286.88867,-9.189698,3.6854935,8.1568146e-07,13.738670000000013,9.901182336960888,111.85306590673642
2023-09-27 06:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 06:00:00,61.552094,286.72046,-8.848362,3.5552187,1.7308603e-06,13.570460000000026,9.535884336959718,111.88996517731354
2023-09-27 07:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 07:00:00,65.81294,286.57007,-8.749064,3.2047634,3.8048875e-06,13.42007000000001,9.317544168184853,110.11767429542682
2023-09-27 08:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 08:00:00,69.617325,286.42773,-8.906166,2.8052645,1.2728436e-05,13.27773000000002,9.337521177192386,107.4833867921235
2023-09-27 09:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 09:00:00,73.07814,286.28833,-9.047484,2.712638,2.3669709e-05,13.138329999999996,9.445388909372658,106.68990611369145
2023-09-27 10:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 10:00:00,75.175705,286.0581,-8.599923,3.2792177,2.8083436e-05,12.908100000000047,9.203909187400878,110.8722390501235
2023-09-27 11:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 11:00:00,76.42021,286.09546,-8.60279,3.4048004,2.0939187e-05,12.945460000000026,9.252062556421684,111.59260046278801
2023-09-27 12:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 12:00:00,77.21344,286.11475,-8.903365,3.2475262,2.2024935e-05,12.964750000000038,9.477148027909633,110.03957641334584
2023-09-27 13:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 13:00:00,77.69701,286.16724,-9.507836,3.1335306,1.946278e-05,13.017240000000015,10.010892039375529,108.24084928604276
2023-09-27 14:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 14:00:00,77.36244,286.42285,-8.932396,2.7431135,1.8412247e-05,13.272850000000005,9.344108837909491,107.07157378164786
2023-09-27 15:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 15:00:00,72.302155,287.17603,-7.9927197,2.4777298,3.21338e-05,14.026030000000048,8.36795752645627,107.22334916328573
2023-09-27 16:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 16:00:00,67.06348,287.97583,-7.4946413,2.3981695,4.704256e-05,14.825829999999996,7.868981202569741,107.74386915666518
2023-09-27 17:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 17:00:00,62.013992,288.8125,-7.035219,2.5971775,5.438282e-05,15.662500000000023,7.499309124477217,110.26253084127936
2023-09-27 18:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 18:00:00,55.397675,290.15503,-6.445882,3.4477444,6.597684e-05,17.005030000000033,7.310016156319722,118.14123528099634
2023-09-27 19:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 19:00:00,52.6485,290.74634,-6.278411,2.4665718,5.7956422e-05,17.596339999999998,6.745548245285645,111.44815685270574
2023-09-27 20:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 20:00:00,50.146667,291.2473,-6.245741,2.0894318,7.818431e-05,18.09730000000002,6.585970383013595,108.49699774228368
2023-09-27 21:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 21:00:00,48.004105,291.29492,-6.3441715,2.218895,8.6287764e-05,18.144920000000013,6.721012352498486,109.27745360067311
2023-09-27 22:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 22:00:00,43.355225,290.89502,-6.978362,3.5405512,4.6125817e-05,17.74502000000001,7.825154247864091,116.90147633968371
2023-09-27 23:00:00,44.28,-81.52,0,0 days,975.0,2023-09-27 23:00:00,40.09735,290.46997,-7.5693665,3.6108284,1.6944905e-05,17.319970000000012,8.386500518426551,115.50262552927425
2023-09-28 00:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 00:00:00,36.668945,289.7422,-7.9690504,3.5252905,1.9253803e-06,16.592200000000048,8.713979423152802,113.86329128461878
2023-09-28 01:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 01:00:00,32.24701,288.9441,-8.397806,3.3380566,-8.222301e-06,15.794100000000014,9.03691139042757,111.67740085635307
2023-09-28 02:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 02:00:00,29.69487,288.25464,-8.740032,3.5615463,-6.4915102e-06,15.104640000000018,9.437837220892701,112.17080152165022
2023-09-28 03:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 03:00:00,31.990967,287.70386,-8.920553,3.9801579,-8.385757e-06,14.553860000000043,9.768209801941266,114.04539566213123
2023-09-28 04:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 04:00:00,37.859375,287.2871,-9.067076,3.9080696,-7.946317e-06,14.137100000000032,9.873442924746168,113.31689403404943
2023-09-28 05:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 05:00:00,46.19571,286.9558,-8.894208,3.9254036,-7.882487e-06,13.805800000000033,9.721920045451771,113.81396851520024
2023-09-28 06:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 06:00:00,54.31195,286.79053,-8.784798,3.9465427,-9.827016e-06,13.640530000000012,9.630569826532971,114.19184900136457
2023-09-28 07:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 07:00:00,60.90381,286.6626,-8.337395,4.0261965,-1.1609603e-05,13.51260000000002,9.258639945620375,115.77627813250187
2023-09-28 08:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 08:00:00,65.4267,286.61304,-7.941663,4.3133993,-1.4719049e-05,13.463040000000035,9.037445697032403,118.50795677283406
2023-09-28 09:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 09:00:00,68.3147,286.5105,-7.7977934,3.61475,-9.441359e-06,13.360500000000002,8.594882167405412,114.87058218912918
2023-09-28 10:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 10:00:00,68.24588,286.69116,-6.8486586,3.0399256,9.98295e-07,13.541160000000048,7.4930148987499905,113.9350792860678
2023-09-28 11:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 11:00:00,70.52066,286.48364,-6.4829035,2.880373,1.0059685e-05,13.333640000000003,7.093982408312079,113.95571772309519
2023-09-28 12:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 12:00:00,72.85957,286.26855,-7.2378397,2.6258278,1.9708721e-05,13.118550000000027,7.699434729780423,109.94034873589163
2023-09-28 13:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 13:00:00,74.8264,286.1621,-6.377034,2.2912054,2.0045933e-05,13.012100000000032,6.776148229056472,109.7628622545179
2023-09-28 14:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 14:00:00,76.36957,286.34863,-5.525506,1.7312489,2.1634798e-05,13.198630000000037,5.790374712381506,107.39679230915989
2023-09-28 15:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 15:00:00,73.65791,286.89307,-4.8491173,1.0969296,2.7232338e-05,13.743070000000046,4.971638878329303,102.74647477750003
2023-09-28 16:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 16:00:00,66.302414,287.98486,-5.190194,0.4720661,4.891213e-05,14.834860000000049,5.2116178064402625,95.19695019594413
2023-09-28 17:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 17:00:00,60.426224,288.97925,-5.1890516,1.2147694,6.4734675e-05,15.829250000000002,5.329345288366942,103.17580393033407
2023-09-28 18:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 18:00:00,55.75348,289.9026,-4.911869,1.8221207,7.47102e-05,16.75260000000003,5.238948455418272,110.35298047939101
2023-09-28 19:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 19:00:00,54.371506,290.36694,-3.7200098,1.9074373,9.339962e-05,17.216940000000022,4.180525082513838,117.1465105115537
2023-09-28 20:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 20:00:00,54.515106,290.4912,-2.9342403,1.4968996,0.00012610714,17.341200000000015,3.294005851637827,117.02835369963326
2023-09-28 21:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 21:00:00,57.314117,290.2815,-1.9706907,0.9926776,0.00015158331,17.131500000000017,2.206588011525543,116.73533926741344
2023-09-28 22:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 22:00:00,55.16597,289.91382,-2.7851553,3.434599,5.8463644e-05,16.76382000000001,4.421940788377778,140.9610118135453
2023-09-28 23:00:00,44.28,-81.52,0,0 days,975.0,2023-09-28 23:00:00,56.71083,289.65625,-3.6552963,3.8236885,1.0821856e-05,16.506250000000023,5.289781166156681,136.28981843957695
2023-09-29 00:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 00:00:00,58.364304,289.08887,-4.2657585,4.721573,-2.425343e-05,15.938870000000009,6.363171157108007,137.90340786923073
2023-09-29 01:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 01:00:00,60.246704,288.3838,-4.7078543,4.582801,-5.1239636e-05,15.23380000000003,6.57008044970756,134.22883871883792
2023-09-29 02:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 02:00:00,63.202957,287.72168,-4.6554165,4.2710342,-5.3192183e-05,14.571680000000015,6.317803093326184,132.5343070836493
2023-09-29 03:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 03:00:00,66.80357,287.18286,-3.7958412,4.1448317,-5.5094177e-05,14.032860000000028,5.620323855165495,137.51651509573497
2023-09-29 04:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 04:00:00,71.0564,286.8015,-3.5156412,3.9958172,-4.7558817e-05,13.651499999999999,5.322244652677409,138.6577016469648
2023-09-29 05:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 05:00:00,74.91809,286.5681,-2.9351912,4.0673895,-4.3586e-05,13.418100000000038,5.015875270106673,144.18427435088924
2023-09-29 06:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 06:00:00,77.122925,286.52075,-2.9284945,4.1588955,-4.4953573e-05,13.370750000000044,5.086500940376449,144.84863270063386
2023-09-29 07:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 07:00:00,78.396576,286.54443,-3.1120682,4.1086483,-4.295954e-05,13.39443,5.154217625842367,142.85813484267123
2023-09-29 08:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 08:00:00,78.63519,286.63696,-2.5909634,3.686329,-3.4704484e-05,13.48696000000001,4.505786594633679,144.89825233480448
2023-09-29 09:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 09:00:00,78.48004,286.7256,-1.8387022,3.113037,-2.4368623e-05,13.575600000000009,3.615497910890537,149.43195607482596
2023-09-29 10:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 10:00:00,80.16206,286.70898,-1.1234522,2.933608,-7.840157e-06,13.55898000000002,3.141369246578447,159.04519833800484
2023-09-29 11:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 11:00:00,78.856964,286.88477,-0.8473991,2.3576574,-5.8135447e-06,13.734770000000026,2.5053210673395876,160.2303353723737
2023-09-29 12:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 12:00:00,78.12407,286.99707,-0.8939813,1.5101595,-3.201575e-06,13.84707000000003,1.7549314175174882,149.37539788281708
2023-09-29 13:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 13:00:00,76.6351,287.1172,-1.0637283,0.33795702,3.9685174e-06,13.967200000000048,1.1161240269737813,107.62556810759628
2023-09-29 14:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 14:00:00,77.68155,287.05786,-1.5147028,-0.5460156,8.273054e-06,13.907860000000028,1.6101110544838826,70.17693020564869
2023-09-29 15:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 15:00:00,76.82817,287.71362,-1.8163023,-1.0297947,1.6844511e-05,14.563620000000014,2.087925087050151,60.4479259747904
2023-09-29 16:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 16:00:00,73.76724,288.594,-1.614728,-1.1261759,3.1857286e-05,15.444000000000017,1.9686591050064535,55.106539223338956
2023-09-29 17:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 17:00:00,70.24776,289.5044,-1.7728872,-0.7090725,4.4018132e-05,16.3544,1.909427357659906,68.20088567004606
2023-09-29 18:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 18:00:00,66.14682,290.5171,-1.7593937,-0.29853272,6.126663e-05,17.36710000000005,1.784541391089119,80.36981336737139
2023-09-29 19:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 19:00:00,63.473526,291.35034,-0.4036795,-0.25885695,9.028985e-05,18.20034000000004,0.47954568008016973,57.330231613550275
2023-09-29 20:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 20:00:00,65.35063,291.3452,1.4174328,-1.845849,0.00010185239,18.1952,2.3272890394871113,322.47923694467136
2023-09-29 21:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 21:00:00,69.73564,290.7832,2.6720285,-3.5179815,9.3210794e-05,17.633200000000045,4.417683798004844,322.78207412426826
2023-09-29 22:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 22:00:00,76.169525,289.54883,2.6588182,-4.336171,6.2694584e-05,16.398830000000032,5.086422432505213,328.4845444551609
2023-09-29 23:00:00,44.28,-81.52,0,0 days,975.0,2023-09-29 23:00:00,78.30899,289.27588,1.1507235,-4.5358124,2.2171589e-05,16.125879999999995,4.67950410849761,345.7645504351156
2023-09-30 00:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 00:00:00,79.17668,289.26367,-0.17511356,-4.2985754,5.552306e-06,16.113670000000013,4.3021407727294365,2.332801514996629
2023-09-30 01:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 01:00:00,79.37341,289.29272,-0.717712,-4.193877,-4.045712e-07,16.142719999999997,4.254846037881159,9.711142776179084
2023-09-30 02:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 02:00:00,79.393906,289.31274,-1.5184536,-3.45757,-6.5331815e-06,16.162740000000042,3.7763066136442047,23.709537199247453
2023-09-30 03:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 03:00:00,77.14528,289.4143,-2.527732,-2.1339054,-2.1131287e-05,16.26430000000005,3.3080177327174596,49.829021541956386
2023-09-30 04:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 04:00:00,73.6774,289.63696,-3.4199991,-0.42469198,-2.1516928e-05,16.48696000000001,3.446267128630213,82.92130592258972
2023-09-30 05:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 05:00:00,71.78772,289.8479,-2.5220222,0.39588296,1.1485804e-07,16.697900000000004,2.5529040905038327,98.92094970452943
2023-09-30 06:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 06:00:00,71.20383,289.93628,-1.4087553,1.2902527,1.3298947e-05,16.786280000000033,1.9103255024040744,132.48598708617152
2023-09-30 07:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 07:00:00,71.45648,289.93286,0.15795982,1.4043398,1.750821e-05,16.782860000000028,1.413195520300879,186.41764221291163
2023-09-30 08:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 08:00:00,72.664185,289.77026,1.1506863,0.7941131,1.5885496e-05,16.62026000000003,1.3981039219597735,235.38961722869146
2023-09-30 09:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 09:00:00,73.85336,289.5681,1.9359188,-0.5840608,1.2897337e-05,16.418100000000038,2.022104996851074,286.7884026578813
2023-09-30 10:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 10:00:00,80.85091,288.49365,0.9185063,-0.85716546,2.227092e-05,15.343650000000025,1.256338508904627,313.0214957149121
2023-09-30 11:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 11:00:00,84.89836,288.1748,0.8392291,-1.6194773,2.4911002e-05,15.024800000000027,1.8240099252751065,332.60636401519037
2023-09-30 12:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 12:00:00,88.326065,287.9995,0.6889131,-1.8242111,1.3537703e-05,14.849500000000035,1.949960870559925,339.3109624140202
2023-09-30 13:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 13:00:00,88.97792,287.9353,-0.45114607,-1.3105726,-3.860471e-06,14.785300000000007,1.386049536036575,18.995299385352464
2023-09-30 14:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 14:00:00,88.213745,287.88013,-0.9016551,-1.060646,1.4840916e-06,14.730130000000031,1.3921033929532713,40.367860698434754
2023-09-30 15:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 15:00:00,85.09491,288.47754,-0.8976805,-0.24697012,-5.2502783e-06,15.327539999999999,0.9310341133669939,74.61734137866522
2023-09-30 16:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 16:00:00,78.71359,289.52197,-1.2678223,0.5027111,-2.967997e-05,16.371970000000033,1.363851837422416,111.62908971235782
2023-09-30 17:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 17:00:00,75.30795,290.39233,-0.15428561,0.37728602,-4.0214276e-05,17.242330000000038,0.4076135306151067,157.75860934373534
2023-09-30 18:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 18:00:00,75.64584,290.78638,1.7760849,0.027752154,-3.8597296e-05,17.63638000000003,1.7763017069348468,269.10479960350574
2023-09-30 19:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 19:00:00,76.9509,290.7932,2.6710358,-0.34217602,-4.582526e-05,17.643200000000036,2.6928640280461025,277.30017817564544
2023-09-30 20:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 20:00:00,77.202286,290.7727,2.6034117,-0.85787123,-5.5642013e-05,17.62270000000001,2.7411120967517184,288.23798613919485
2023-09-30 21:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 21:00:00,77.672226,290.60938,2.805337,-1.7595024,-5.347468e-05,17.45938000000001,3.3114595542109164,302.09586401076984
2023-09-30 22:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 22:00:00,81.05032,289.5437,3.1437283,-2.2808046,-7.205634e-05,16.393700000000024,3.883953816358023,305.9612400667894
2023-09-30 23:00:00,44.28,-81.52,0,0 days,975.0,2023-09-30 23:00:00,79.02113,289.52246,1.7767954,-2.4846945,-7.978971e-05,16.372460000000046,3.0546208687481022,324.4315878743077
2023-10-01 00:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 00:00:00,72.76959,289.89355,-0.45819032,-2.0962858,-8.853481e-05,16.743550000000027,2.145775506576432,12.329378526978592
2023-10-01 01:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 01:00:00,69.914444,290.2173,-1.8388186,-1.1264925,-8.0033235e-05,17.067300000000046,2.1564413268768083,58.50763421421516
2023-10-01 02:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 02:00:00,70.065735,290.51538,-2.7127542,0.86181825,-7.496998e-05,17.365380000000016,2.8463601398366127,107.62459667105298
2023-10-01 03:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 03:00:00,71.03224,290.82837,-2.4961472,2.7412233,-6.687388e-05,17.67837000000003,3.7074325380957007,137.67912891092914
2023-10-01 04:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 04:00:00,70.82251,291.19507,-0.80106884,3.469226,-5.6809993e-05,18.04507000000001,3.560511244961171,166.99788468816158
2023-10-01 05:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 05:00:00,70.5919,291.31055,0.98590785,3.2258224,-4.3200605e-05,18.16055,3.3731208761373175,196.99472027483566
2023-10-01 06:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 06:00:00,70.81102,291.1775,2.1184568,2.3946161,-3.358534e-05,18.027500000000032,3.197193375422489,221.49838183645704
2023-10-01 07:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 07:00:00,72.09401,290.85425,2.7525244,1.0566092,-2.9159492e-05,17.704250000000002,2.948357775799945,248.99974460463272
2023-10-01 08:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 08:00:00,74.546326,290.4724,2.732296,0.18604559,-2.229333e-05,17.322400000000016,2.7386227182973646,266.10466853030516
2023-10-01 09:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 09:00:00,77.26929,290.18384,2.422964,-0.07678419,-1.4901664e-05,17.033839999999998,2.424180347484476,271.8151066949306
2023-10-01 10:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 10:00:00,80.241714,290.08496,1.6856565,-1.5888519,9.103546e-06,16.934960000000046,2.3164386881862122,313.30665267838407
2023-10-01 11:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 11:00:00,79.8313,290.04395,-0.030217405,-0.97249764,2.892103e-06,16.893950000000018,0.972966983700117,1.7797194002105923
2023-10-01 12:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 12:00:00,80.74591,289.92725,0.11183244,-0.63100225,7.0606984e-06,16.777250000000038,0.6408356529886707,349.94983650866203
2023-10-01 13:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 13:00:00,80.251724,289.91577,0.19175339,-0.944407,1.7989165e-05,16.765770000000032,0.9636773029523379,348.52262804313847
2023-10-01 14:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 14:00:00,78.72481,289.94507,-0.1281591,-0.32825345,1.0524336e-06,16.79507000000001,0.3523848497732451,21.32702961552238
2023-10-01 15:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 15:00:00,78.8745,289.95337,0.06954342,-0.7532127,6.1164144e-07,16.80337000000003,0.7564163263088564,354.7248901530962
2023-10-01 16:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 16:00:00,84.25337,289.88818,0.9916942,-1.0499525,1.9369861e-07,16.73818,1.4442498532351977,316.63448905453225
2023-10-01 17:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 17:00:00,83.21469,290.08032,0.9048358,-0.48674786,-1.4974616e-05,16.930319999999995,1.0274489302034526,298.2776094075605
2023-10-01 18:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 18:00:00,78.86209,290.66748,0.3986745,-0.4379865,-3.0615993e-05,17.517480000000035,0.592261370623224,317.69016517335837
2023-10-01 19:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 19:00:00,76.11972,291.16577,-0.43287987,-0.5223859,-3.2973883e-05,18.015770000000032,0.6784334973820403,39.647155870204536
2023-10-01 20:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 20:00:00,74.983475,291.47803,0.35518867,-0.68797183,-1.6467471e-05,18.328030000000012,0.774250754064804,332.6934286834252
2023-10-01 21:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 21:00:00,74.813446,291.60498,0.6430897,-0.43972152,-1.8715975e-05,18.454980000000035,0.7790503047924443,304.36291097983906
2023-10-01 22:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 22:00:00,80.72548,290.3855,1.1491337,-0.67408556,-3.9609542e-05,17.235500000000002,1.3322535804704012,300.39602437925004
2023-10-01 23:00:00,44.28,-81.52,0,0 days,975.0,2023-10-01 23:00:00,78.471176,290.49585,0.5577703,-0.9568967,-4.755793e-05,17.34585000000004,1.107591532124086,329.76230489005974
2023-10-02 00:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 00:00:00,74.96385,290.75488,-0.5396665,-0.9171301,-5.368558e-05,17.604880000000037,1.0641276011589305,30.473815292176024
2023-10-02 01:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 01:00:00,73.96144,290.90454,-1.5665407,-0.73243755,-5.3993645e-05,17.75454000000002,1.7293104201983207,64.94151685057828
2023-10-02 02:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 02:00:00,73.91408,291.05078,-2.213297,0.26779407,-5.470158e-05,17.900779999999997,2.2294387800825937,96.8988698360048
2023-10-02 03:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 03:00:00,74.2027,291.23535,-2.0372229,1.0245695,-4.5240304e-05,18.085350000000005,2.280355192643168,116.69894781303715
2023-10-02 04:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 04:00:00,73.53009,291.39307,-1.299655,0.8494831,-3.726562e-05,18.243070000000046,1.5526508481338006,123.16951392002832
2023-10-02 05:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 05:00:00,71.824234,291.58325,-0.9350976,0.9438848,-3.386631e-05,18.433250000000044,1.3286557256102123,135.26794599216868
2023-10-02 06:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 06:00:00,69.78752,291.8252,-1.1471424,1.874155,-2.786926e-05,18.675200000000018,2.1973603823457726,148.52981950819728
2023-10-02 07:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 07:00:00,67.890274,292.07642,-0.88262403,2.650506,-1.6829174e-05,18.926420000000007,2.793601122989723,161.58213398168235
2023-10-02 08:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 08:00:00,66.90257,292.22388,0.032424174,3.2752132,-9.543879e-06,19.07388000000003,3.2753736935674715,180.56720204849873
2023-10-02 09:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 09:00:00,66.20769,292.26562,1.3824415,3.125842,-8.798107e-06,19.115620000000035,3.4178988735605165,203.85799114653042
2023-10-02 10:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 10:00:00,64.91089,292.43628,2.2287436,2.156083,-3.8160823e-07,19.286280000000033,3.1009662909212605,225.94935674755413
2023-10-02 11:00:00,44.28,-81.52,0,0 days,975.0,2023-10-02 11:00:00,64.54596,292.31592,2.4080782,2.0261097,-6.0555676e-06,19.16592000000003,3.1470559470319763,229.92340220314304
