U,V,Y,d,Time,time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,temperature,u,v,speed,direction,system_torque_knm,generator_speed_rpm,degradation,cycle_factor
0.14526229,8.512819309,2.309976589,0.000198235,29/07/2023 22:00,06/04/2024 09:00,36.5,4.75,0,0 days,975,06/04/2024 09:00,30.28453,296.9187,0.47529602,1.8212585,1.882256314,255.3736738,0.0,0.0,1.0,41.26660650909937
0.08449141,10.28170682,4.227652818,0.000200292,29/07/2023 23:00,06/04/2024 09:00,36.5,5.0,0,0 days,975,06/04/2024 09:00,30.4525,297.198,0.46357727,2.6112976,2.652127267,259.9333003,0.0,0.0,1.0,41.26660650909937
0.081348843,10.3370985,3.994752122,0.000191079,30/07/2023 00:00,06/04/2024 09:00,36.25,4.5,0,0 days,975,06/04/2024 09:00,25.757187,296.44995,0.42842102,2.1874695,2.22902835,258.918752,0.0,0.0,1.0,41.26660650909937
0.124110565,9.698376532,3.269654546,0.000189766,30/07/2023 01:00,06/04/2024 09:00,36.25,4.75,0,0 days,975,06/04/2024 09:00,26.163437,296.9226,0.6901398,2.1278992,2.237017646,252.0306086,0.0,0.0,1.0,41.26660650909937
0.112303719,9.185151801,3.363655698,0.000194054,30/07/2023 02:00,06/04/2024 09:00,36.25,5.0,0,0 days,975,06/04/2024 09:00,28.206406,297.04956,0.76924133,2.1249695,2.259917609,250.0996875,0.0,0.0,1.0,41.26660650909937
0.077469107,10.57069239,4.69984039,0.000198029,30/07/2023 03:00,06/04/2024 09:00,36.0,4.5,0,0 days,975,06/04/2024 09:00,25.47203,296.11792,-0.22099304,2.3778992,2.388146254,275.3096035,0.0,0.0,1.0,41.26660650909937
0.295287822,9.926780337,0.929297455,0.0002064,30/07/2023 04:00,06/04/2024 09:00,36.0,4.75,0,0 days,975,06/04/2024 09:00,26.116562,296.5691,0.34150696,2.4189148,2.442903153,261.9639849,0.0,0.0,1.0,41.26660650909937
0.143784396,7.274474161,3.288816786,0.000199999,30/07/2023 05:00,06/04/2024 09:00,36.0,5.0,0,0 days,975,06/04/2024 09:00,27.257187,296.68433,0.631546,2.407196,2.48866288,255.299333,0.0,0.0,1.0,41.26660650909937
0.027984039,8.110156046,12.40753026,0.000296396,30/07/2023 06:00,06/04/2024 09:00,35.75,4.5,0,0 days,975,06/04/2024 09:00,24.311874,295.78784,-2.384079,2.750946,3.640266003,310.9135007,89.14643769052789,377.2934920684064,1.0,41.26660650909937
0.080557938,8.238443704,3.76202746,0.000297169,30/07/2023 07:00,06/04/2024 09:00,35.75,4.75,0,0 days,975,06/04/2024 09:00,24.155624,296.0183,-1.2258759,2.2070007,2.524603694,299.04993,0.0,0.0,1.0,41.26660650909937
0.129604254,7.59165034,2.550711565,0.000300182,30/07/2023 08:00,06/04/2024 09:00,35.75,5.0,0,0 days,975,06/04/2024 09:00,24.085312,295.90894,-0.32060242,2.0868835,2.111366537,278.7339162,0.0,0.0,1.0,41.26660650909937
0.174260161,7.398502887,2.045884979,0.00029662,30/07/2023 09:00,06/04/2024 09:00,35.5,4.5,0,0 days,975,06/04/2024 09:00,23.272812,295.73706,-3.892868,3.18161,5.027630004,320.7411446,170.04519816065746,521.0861182806091,1.0,41.26660650909937
0.008723669,7.487679238,29.15145533,0.000303972,30/07/2023 10:00,06/04/2024 09:00,35.5,4.75,0,0 days,975,06/04/2024 09:00,22.100937,295.4851,-2.7258759,2.710907,3.844400628,315.15775,99.42487022176391,398.4509199162183,1.0,41.26660650909937
0.026700055,7.336018626,14.5422591,0.000300478,30/07/2023 11:00,06/04/2024 09:00,35.5,5.0,0,0 days,975,06/04/2024 09:00,21.850937,294.98706,-1.3909149,2.375946,2.753137057,300.3453546,0.0,0.0,1.0,41.26660650909937
0.026072838,6.493483945,12.38624133,0.000304841,30/07/2023 12:00,06/04/2024 09:00,35.25,4.5,0,0 days,975,06/04/2024 09:00,25.015,295.4226,-2.9211884,3.7948914,4.789002235,307.5879484,154.28646665071673,496.35366624580456,1.0,41.26660650909937
0.023762311,7.371078799,13.79833022,0.000300975,30/07/2023 13:00,06/04/2024 09:00,35.25,4.75,0,0 days,975,06/04/2024 09:00,23.030624,294.864,-2.564743,3.8818054,4.652560566,303.4530908,145.62026753401562,482.21223984472124,1.0,41.26660650909937
0.09339784,7.054491198,2.649591146,0.000299767,30/07/2023 14:00,06/04/2024 09:00,35.25,5.0,0,0 days,975,06/04/2024 09:00,21.979843,294.43042,-1.705368,3.3075867,3.721345159,297.2753075,93.16175478582727,385.69689937393684,1.0,41.26660650909937
0.008204862,7.794292268,47.45188878,0.000306715,30/07/2023 15:00,06/04/2024 09:00,35.0,4.5,0,0 days,975,06/04/2024 09:00,27.011093,294.8816,-1.5823212,4.089813,4.385237822,291.1511196,129.36716357537068,454.5057119425521,1.0,41.26660650909937
0.0199618,6.614691486,15.40379886,0.000302698,30/07/2023 16:00,06/04/2024 09:00,35.0,4.75,0,0 days,975,06/04/2024 09:00,24.90953,294.26636,-1.6633759,4.05954,4.387104329,292.2811164,129.47731320152295,454.69916513708637,1.0,41.26660650909937
0.057771954,7.640135578,6.087638273,0.000299329,30/07/2023 17:00,06/04/2024 09:00,35.0,5.0,0,0 days,975,06/04/2024 09:00,23.542343,294.03003,-1.4016571,3.123993,3.424029043,294.1645744,78.87014394515057,354.8817239276373,1.0,41.26660650909937
0.104970916,7.221694577,3.804492657,0.00029503,30/07/2023 18:00,06/04/2024 09:00,34.75,4.5,0,0 days,975,06/04/2024 09:00,28.979843,293.98706,-1.3186493,2.2968445,2.648458162,299.8607126,0.0,0.0,1.0,41.26660650909937
0.103995986,6.395956866,2.841115284,0.000301629,30/07/2023 19:00,06/04/2024 09:00,34.75,4.75,0,0 days,975,06/04/2024 09:00,27.495468,293.54565,-1.4582977,2.0536804,2.518776562,305.3781761,0.0,0.0,1.0,41.26660650909937
0.083899133,42.59839082,3.063891934,-3.87e-06,30/07/2023 20:00,06/04/2024 09:00,34.75,5.0,0,0 days,975,06/04/2024 09:00,26.870468,293.32495,-1.5588837,1.6386414,2.261694946,313.5711348,0.0,0.0,1.0,41.26660650909937
0.028125906,42.49915537,8.114070484,-3.9e-06,30/07/2023 21:00,06/04/2024 09:00,34.5,4.5,0,0 days,975,06/04/2024 09:00,30.90953,293.28784,-1.6790009,-0.28518677,1.703048888,9.639972981,0.0,0.0,1.0,41.26660650909937
0.135527925,31.73257842,1.42323947,4.46e-06,30/07/2023 22:00,06/04/2024 09:00,34.5,4.75,0,0 days,975,06/04/2024 09:00,31.104843,293.06714,-2.0032196,-0.11331177,2.006421771,3.23747594,0.0,0.0,1.0,41.26660650909937
0.047328479,29.87806676,5.932074417,-1.71e-06,30/07/2023 23:00,06/04/2024 09:00,34.5,5.0,0,0 days,975,06/04/2024 09:00,31.636093,292.71167,-2.3625946,0.3534851,2.388891994,351.4906784,0.0,0.0,1.0,41.26660650909937
0.028134168,30.87545911,6.827004048,0.000100132,31/07/2023 00:00,06/04/2024 09:00,34.25,4.5,0,0 days,975,06/04/2024 09:00,33.12047,293.0691,-2.3879852,-1.6631165,2.910056667,34.85535031,0.0,0.0,1.0,41.26660650909937
0.351383102,32.76971321,0.267220426,0.00010311,31/07/2023 01:00,06/04/2024 09:00,34.25,4.75,0,0 days,975,06/04/2024 09:00,34.2025,292.989,-2.7932587,-1.0097961,2.970182205,19.87552335,0.0,0.0,1.0,41.26660650909937
0.27809934,24.80479646,1.530565048,9.42e-05,31/07/2023 02:00,06/04/2024 09:00,34.25,5.0,0,0 days,975,06/04/2024 09:00,35.22203,292.4519,-3.3352509,-0.3154602,3.350136371,5.403169777,75.50274225871556,347.22315600562223,1.0,41.26660650909937
0.132444213,22.91270776,2.373627114,0.000100657,31/07/2023 03:00,06/04/2024 09:00,34.0,4.5,0,0 days,975,06/04/2024 09:00,34.632187,293.0105,-2.9387665,-1.9560852,3.530243313,33.64830636,83.83918193922423,365.89024714256936,1.0,41.26660650909937
0.299729882,18.19852464,0.7449701,0.000100216,31/07/2023 04:00,06/04/2024 09:00,34.0,4.75,0,0 days,975,06/04/2024 09:00,35.25328,293.07886,-3.1848602,-1.5713196,3.551391246,26.26042328,84.84666829999698,368.0821136691377,1.0,41.26660650909937
0.066009984,17.71432246,5.321101626,0.000104131,31/07/2023 05:00,06/04/2024 09:00,34.0,5.0,0,0 days,975,06/04/2024 09:00,36.667343,292.50854,-3.821579,-1.1367493,3.987062205,16.56539386,106.94088570421401,413.23700549371557,1.0,41.26660650909937
0.013383388,17.16887656,22.88367732,9.64e-05,31/07/2023 06:00,06/04/2024 10:00,37.0,4.5,0,0 days,975,06/04/2024 10:00,16.657425,299.8368,-0.36102295,2.1234894,2.15396026,279.6488255,0.0,0.0,1.0,41.26660650909937
0.063673166,16.9917247,5.748334455,9.91e-05,31/07/2023 07:00,06/04/2024 10:00,37.0,4.75,0,0 days,975,06/04/2024 10:00,18.341019,299.5868,0.62335205,2.3891144,2.469096068,255.3767725,0.0,0.0,1.0,41.26660650909937
0.028679032,16.66767318,12.07815076,9.71e-05,31/07/2023 08:00,06/04/2024 10:00,37.0,5.0,0,0 days,975,06/04/2024 10:00,17.758987,299.40906,1.0618286,3.2865753,3.453846722,252.0953636,80.24978436164855,357.9721618342002,1.0,41.26660650909937
0.0211265,17.73485752,17.29455126,9.48e-05,31/07/2023 09:00,06/04/2024 10:00,36.75,4.5,0,0 days,975,06/04/2024 10:00,24.559769,299.32507,0.3411255,2.758255,2.779269194,262.9497793,0.0,0.0,1.0,41.26660650909937
0.144612344,15.14427163,3.470563791,9.88e-05,31/07/2023 10:00,06/04/2024 10:00,36.75,4.75,0,0 days,975,06/04/2024 10:00,24.1418,299.63757,1.076477,2.4721222,2.696329153,246.4694505,0.0,0.0,1.0,41.26660650909937
0.052322478,98.51541058,0.419066979,-9.39e-07,31/07/2023 11:00,06/04/2024 10:00,36.75,5.0,0,0 days,975,06/04/2024 10:00,22.497269,299.7411,1.1917114,3.0443878,3.26932304,248.6223728,71.90406179047079,338.8472999753328,1.0,41.26660650909937
0.184774067,83.3937676,1.132287714,-3.27e-06,31/07/2023 12:00,06/04/2024 10:00,36.5,4.5,0,0 days,975,06/04/2024 10:00,26.727737,298.50867,0.40460205,1.9643097,2.005546164,258.3611797,0.0,0.0,1.0,41.26660650909937
0.227598141,48.79962207,0.801379243,5.68e-06,31/07/2023 13:00,06/04/2024 10:00,36.5,4.75,0,0 days,975,06/04/2024 10:00,25.133987,299.2157,0.8596802,1.9564972,2.137037983,246.279428,0.0,0.0,1.0,41.26660650909937
0.082606883,44.5320213,1.822523629,-7.35e-06,31/07/2023 14:00,06/04/2024 10:00,36.5,5.0,0,0 days,975,06/04/2024 10:00,24.469925,299.51843,0.84991455,2.3412628,2.490756158,250.0483211,0.0,0.0,1.0,41.26660650909937
0.02962399,43.5037157,8.030461721,-1.48e-07,31/07/2023 15:00,06/04/2024 10:00,36.25,4.5,0,0 days,975,06/04/2024 10:00,22.067581,298.3075,0.53253174,2.2387238,2.301189759,256.619558,0.0,0.0,1.0,41.26660650909937
0.133763145,33.3713916,1.312015331,-3.55e-06,31/07/2023 16:00,06/04/2024 10:00,36.25,4.75,0,0 days,975,06/04/2024 10:00,21.61055,298.87976,1.0344849,2.4906769,2.696966894,247.4447931,0.0,0.0,1.0,41.26660650909937
0.046319134,31.10317838,5.258200315,2.97e-06,31/07/2023 17:00,06/04/2024 10:00,36.25,5.0,0,0 days,975,06/04/2024 10:00,23.290237,299.07117,1.2102661,2.3080597,2.606124251,242.3290489,0.0,0.0,1.0,41.26660650909937
0.03243639,30.37027615,7.009731703,9.89e-05,31/07/2023 18:00,06/04/2024 10:00,36.0,4.5,0,0 days,975,06/04/2024 10:00,21.657425,297.74695,-0.15789795,2.8393097,2.843696773,273.1830192,0.0,0.0,1.0,41.26660650909937
0.352329204,33.1524806,0.710234143,9.32e-05,31/07/2023 19:00,06/04/2024 10:00,36.0,4.75,0,0 days,975,06/04/2024 10:00,21.630081,298.18445,0.5354614,2.782669,2.833719406,259.1078661,0.0,0.0,1.0,41.26660650909937
0.276637541,24.43740477,1.568738652,0.000102954,31/07/2023 20:00,06/04/2024 10:00,36.0,5.0,0,0 days,975,06/04/2024 10:00,22.962112,298.35046,0.8206177,2.4350128,2.569572094,251.375795,0.0,0.0,1.0,41.26660650909937
0.136456285,22.78625063,2.78046624,9.45e-05,31/07/2023 21:00,06/04/2024 10:00,35.75,4.5,0,0 days,975,06/04/2024 10:00,21.106644,297.25476,-2.4430542,3.2875519,4.095913979,306.6168755,112.8598342340688,424.5188914372281,1.0,41.26660650909937
0.294128856,18.18827629,0.757105435,0.00010253,31/07/2023 22:00,06/04/2024 10:00,35.75,4.75,0,0 days,975,06/04/2024 10:00,20.54805,297.41882,-1.2487183,2.7465363,3.017077898,294.4490152,61.2365620461387,312.7034823423346,1.0,41.26660650909937
0.066065801,18.48049816,5.617673072,0.000107689,31/07/2023 23:00,06/04/2024 10:00,35.75,5.0,0,0 days,975,06/04/2024 10:00,20.524612,297.26062,-0.3756714,2.3822784,2.411717101,278.9614138,0.0,0.0,1.0,41.26660650909937
0.014390814,16.91537429,22.93081046,9.37e-05,01/08/2023 00:00,06/04/2024 10:00,35.5,4.5,0,0 days,975,06/04/2024 10:00,20.04805,297.2411,-4.149109,3.4867706,5.419656328,319.9574442,197.597410795664,561.7174843757545,1.0,41.26660650909937
0.057257084,17.78460356,5.07860791,0.000102427,01/08/2023 01:00,06/04/2024 10:00,35.5,4.75,0,0 days,975,06/04/2024 10:00,18.930862,296.90125,-2.9596558,3.1596222,4.329292656,313.1283486,126.08738659504259,448.707304077193,1.0,41.26660650909937
0.031545492,17.74634987,11.66535868,0.000106039,01/08/2023 02:00,06/04/2024 10:00,35.5,5.0,0,0 days,975,06/04/2024 10:00,18.98555,296.23328,-1.6461792,2.789505,3.239019003,300.5462609,70.57725220082335,335.7064537554049,1.0,41.26660650909937
0.02150501,17.13327392,17.41158042,0.000108401,01/08/2023 03:00,06/04/2024 10:00,35.25,4.5,0,0 days,975,06/04/2024 10:00,21.274612,296.83484,-3.3619995,3.7445831,5.032389416,311.9184506,170.36729750377472,521.5794050424063,1.0,41.26660650909937
0.14333124,15.48835498,2.561315375,9.99e-05,01/08/2023 04:00,06/04/2024 10:00,35.25,4.75,0,0 days,975,06/04/2024 10:00,19.130081,296.19812,-3.0534058,3.8559113,4.918469166,308.3748776,162.74125471640463,509.77219949060924,1.0,41.26660650909937
0.140452432,14.09660236,2.171819934,0.000101729,01/08/2023 05:00,06/04/2024 10:00,35.25,5.0,0,0 days,975,06/04/2024 10:00,18.536331,295.66296,-2.2526245,3.3412628,4.029684136,303.987202,109.23951544516056,417.6545335844709,1.0,41.26660650909937
0.145536535,13.28239662,0.720598331,9.6e-05,01/08/2023 06:00,06/04/2024 10:00,35.0,4.5,0,0 days,975,06/04/2024 10:00,23.23555,296.16687,-2.1305542,3.9379425,4.477348806,298.4148209,134.8588998107512,464.0525073921421,1.0,41.26660650909937
0.06880585,13.87078352,5.363173954,9.92e-05,01/08/2023 07:00,06/04/2024 10:00,35.0,4.75,0,0 days,975,06/04/2024 10:00,21.071487,295.44226,-2.4420776,3.8813019,4.585656708,302.1777056,141.4623383561606,475.2780240002196,1.0,41.26660650909937
0.047630591,11.55721659,7.156937392,0.000198966,01/08/2023 08:00,06/04/2024 10:00,35.0,5.0,0,0 days,975,06/04/2024 10:00,19.755081,295.21375,-2.276062,3.0561066,3.810544027,306.6772191,97.68136535637846,394.9418699756566,1.0,41.26660650909937
0.099358779,10.44893389,3.028980173,0.000198522,01/08/2023 09:00,06/04/2024 10:00,34.75,4.5,0,0 days,975,06/04/2024 10:00,24.907425,295.27234,-2.0387573,2.508255,3.232317199,309.1048663,70.28549373071877,335.011848683032,1.0,41.26660650909937
0.068957641,10.38347418,6.769205797,0.000205164,01/08/2023 10:00,06/04/2024 10:00,34.75,4.75,0,0 days,975,06/04/2024 10:00,23.630081,294.74695,-2.4821167,2.2143097,3.326269797,318.2636755,74.43080197974193,344.7495172246189,1.0,41.26660650909937
0.034536346,9.9629849,10.3390877,0.000201997,01/08/2023 11:00,06/04/2024 10:00,34.75,5.0,0,0 days,975,06/04/2024 10:00,22.899612,294.54187,-2.680359,1.7670441,3.210415739,326.6048725,69.33624300918459,332.7418832336921,1.0,41.26660650909937
0.028871055,11.33924575,14.56796957,0.000201197,01/08/2023 12:00,06/04/2024 10:00,34.5,4.5,0,0 days,975,06/04/2024 10:00,26.489456,294.60242,-2.6764526,0.13911438,2.680065546,357.0246062,0.0,0.0,1.0,41.26660650909937
0.086796168,11.30723029,3.709287213,0.000195857,01/08/2023 13:00,06/04/2024 10:00,34.5,4.75,0,0 days,975,06/04/2024 10:00,26.466019,294.38757,-3.1950073,0.21040344,3.20192774,356.2322942,68.97009232032138,331.862148946729,1.0,41.26660650909937
0.081360459,10.07936563,5.024668023,0.000195502,01/08/2023 14:00,06/04/2024 10:00,34.5,5.0,0,0 days,975,06/04/2024 10:00,26.594925,294.0243,-3.6139526,0.5268097,3.652147568,351.7063488,89.72932241350156,378.52495068773106,1.0,41.26660650909937
0.121402883,9.430782338,2.571728817,0.000201455,01/08/2023 15:00,06/04/2024 10:00,34.25,4.5,0,0 days,975,06/04/2024 10:00,28.239456,294.51062,-3.510437,-1.3472137,3.760073495,20.99549309,95.11092848623812,389.7108777200663,1.0,41.26660650909937
0.116214873,9.058053554,4.075660781,0.000192981,01/08/2023 16:00,06/04/2024 10:00,34.25,4.75,0,0 days,975,06/04/2024 10:00,29.04805,294.48328,-4.0231323,-0.83354187,4.108574638,11.70534242,113.55862246817385,425.8310989130923,1.0,41.26660650909937
0.079305937,9.39724024,4.782847129,0.000198008,01/08/2023 17:00,06/04/2024 10:00,34.25,5.0,0,0 days,975,06/04/2024 10:00,29.844925,293.88953,-4.555359,-0.28666687,4.564370002,3.600851586,140.1520448720725,473.0717743186637,1.0,41.26660650909937
0.293612746,9.2540907,0.710728297,0.000203322,01/08/2023 18:00,06/04/2024 10:00,34.0,4.5,0,0 days,975,06/04/2024 10:00,29.653519,294.5067,-4.0143433,-1.8110809,4.403971634,24.28263367,130.47484210182446,456.44736827159477,1.0,41.26660650909937
0.143577707,8.22614508,3.006420448,0.000200998,01/08/2023 19:00,06/04/2024 10:00,34.0,4.75,0,0 days,975,06/04/2024 10:00,30.098831,294.6454,-4.3483276,-1.469284,4.589852763,18.66992299,141.7213439577829,475.7129219992941,1.0,41.26660650909937
0.030249015,9.420289744,12.55968199,0.000298666,01/08/2023 20:00,06/04/2024 10:00,34.0,5.0,0,0 days,975,06/04/2024 10:00,31.696487,294.00085,-4.9088745,-1.1274872,5.036692987,12.93553724,170.6588096346527,522.0254464498806,1.0,41.26660650909937
0.079112597,8.383392529,5.240564867,0.000298752,01/08/2023 21:00,06/04/2024 11:00,37.0,4.5,0,0 days,975,06/04/2024 11:00,17.249207,300.01147,-0.82606506,1.4879761,1.701897869,299.03729,0.0,0.0,1.0,41.26660650909937
0.13660161,7.99858094,3.20061349,0.000301088,01/08/2023 22:00,06/04/2024 11:00,37.0,4.75,0,0 days,975,06/04/2024 11:00,19.143738,299.76733,-0.010635376,1.7399292,1.739961704,270.350218,0.0,0.0,1.0,41.26660650909937
0.179858924,7.670234286,1.771438873,0.000302037,01/08/2023 23:00,06/04/2024 11:00,37.0,5.0,0,0 days,975,06/04/2024 11:00,19.510925,299.5056,0.3497162,2.6715698,2.694362006,262.5422219,0.0,0.0,1.0,41.26660650909937
0.014441004,7.210216049,29.1406481,0.000298844,02/08/2023 00:00,06/04/2024 11:00,36.75,4.5,0,0 days,975,06/04/2024 11:00,22.362488,300.4646,0.29893494,2.0182495,2.04026791,261.5748362,0.0,0.0,1.0,41.26660650909937
0.019655352,17.64548052,16.54380546,0.000101978,02/08/2023 01:00,06/04/2024 11:00,36.75,4.75,0,0 days,975,06/04/2024 11:00,21.999207,300.81616,0.8057709,1.751648,1.928091663,245.2972237,0.0,0.0,1.0,41.26660650909937
0.146046482,16.06614487,2.679386923,9.98e-05,02/08/2023 02:00,06/04/2024 11:00,36.75,5.0,0,0 days,975,06/04/2024 11:00,21.725769,300.77124,0.7510834,1.9362183,2.076792618,248.7981013,0.0,0.0,1.0,41.26660650909937
0.138754834,15.1255643,2.041871435,9.76e-05,02/08/2023 03:00,06/04/2024 11:00,36.5,4.5,0,0 days,975,06/04/2024 11:00,22.885925,300.28882,0.60362244,1.8161011,1.913787673,251.6146013,0.0,0.0,1.0,41.26660650909937
0.139451932,13.5476818,3.045279172,9.79e-05,02/08/2023 04:00,06/04/2024 11:00,36.5,4.75,0,0 days,975,06/04/2024 11:00,20.768738,301.01733,1.0528412,1.8825073,2.156921029,240.7827613,0.0,0.0,1.0,41.26660650909937
0.067090864,13.43453266,5.199486941,0.00010132,02/08/2023 05:00,06/04/2024 11:00,36.5,5.0,0,0 days,975,06/04/2024 11:00,20.858582,301.23022,0.9698334,1.7692261,2.017606953,241.2698499,0.0,0.0,1.0,41.26660650909937
0.125107696,13.50153805,2.628365251,9.8e-05,02/08/2023 06:00,06/04/2024 11:00,36.25,4.5,0,0 days,975,06/04/2024 11:00,19.487488,299.80054,0.6221771,2.570984,2.645196226,256.3959871,0.0,0.0,1.0,41.26660650909937
0.070197079,12.63533357,4.759056333,9.79e-05,02/08/2023 07:00,06/04/2024 11:00,36.25,4.75,0,0 days,975,06/04/2024 11:00,18.393738,300.3435,1.2471771,2.805359,3.070096063,246.0315271,63.407653737032426,318.19852277658856,1.0,41.26660650909937
0.15634654,11.37864026,1.997098512,0.000103622,02/08/2023 08:00,06/04/2024 11:00,36.25,5.0,0,0 days,975,06/04/2024 11:00,19.538269,300.5818,1.5147552,2.617859,3.024511375,239.9453095,61.53868310680517,313.47392131606443,1.0,41.26660650909937
0.04640835,11.53611455,7.315134131,0.000207615,02/08/2023 09:00,06/04/2024 11:00,36.0,4.5,0,0 days,975,06/04/2024 11:00,19.007019,299.01147,-0.112197876,3.6227417,3.624478692,271.773908,88.37488377678486,375.6572243490483,1.0,41.26660650909937
0.101453295,10.67933248,4.153703156,0.00020968,02/08/2023 10:00,06/04/2024 11:00,36.0,4.75,0,0 days,975,06/04/2024 11:00,19.186707,299.28882,0.66807556,3.2770386,3.34444419,258.4772607,75.2463884206846,346.6331928467548,1.0,41.26660650909937
0.06177028,10.01503105,5.236129403,0.000193532,02/08/2023 11:00,06/04/2024 11:00,36.0,5.0,0,0 days,975,06/04/2024 11:00,19.960144,299.4685,1.0557709,2.9899292,3.170856164,250.5514153,67.63801255921007,328.64175146585546,1.0,41.26660650909937
0.037617457,10.70784415,10.19065872,0.000201711,02/08/2023 12:00,06/04/2024 11:00,35.75,4.5,0,0 days,975,06/04/2024 11:00,18.569519,298.51343,-2.2567291,4.187195,4.756619409,298.3228754,152.2069772068985,492.99736492214026,1.0,41.26660650909937
0.025255171,10.59230013,14.8602606,0.000203946,02/08/2023 13:00,06/04/2024 11:00,35.75,4.75,0,0 days,975,06/04/2024 11:00,18.448425,298.44507,-1.0057526,3.6373901,3.773876658,285.45633,95.81051130667619,391.14149950529384,1.0,41.26660650909937
0.08625713,10.59851751,4.15120623,0.000205003,02/08/2023 14:00,06/04/2024 11:00,35.75,5.0,0,0 days,975,06/04/2024 11:00,18.327332,298.22046,-0.14247131,3.430359,3.433316319,272.3782689,79.29857612932632,355.8442987674777,1.0,41.26660650909937
0.082008764,11.20788301,4.120928438,0.000194289,02/08/2023 15:00,06/04/2024 11:00,35.5,4.5,0,0 days,975,06/04/2024 11:00,17.4953,298.7185,-3.949112,4.2418823,5.795606184,312.9529513,225.9620406054897,600.6826132547682,1.0,41.26660650909937
0.118629947,10.16507809,2.799615067,0.000197382,02/08/2023 16:00,06/04/2024 11:00,35.5,4.75,0,0 days,975,06/04/2024 11:00,16.413269,298.20483,-2.7108307,4.1051636,4.919448269,303.4386408,162.80605386236422,509.8736781097885,1.0,41.26660650909937
0.01546474,17.81008779,22.62948696,9.99e-05,02/08/2023 17:00,06/04/2024 11:00,35.5,5.0,0,0 days,975,06/04/2024 11:00,16.71405,297.45288,-1.4618073,3.9508667,4.21262724,290.304303,119.38336534789406,436.61557722229026,1.0,41.26660650909937
0.063439015,17.27684961,4.85651188,9.76e-05,02/08/2023 18:00,06/04/2024 11:00,35.25,4.5,0,0 days,975,06/04/2024 11:00,18.397644,298.32983,-3.3905182,4.3825073,5.540937096,307.7272582,206.54000987172182,574.2875670131774,1.0,41.26660650909937
0.032073813,16.83973563,11.8320652,0.000110333,02/08/2023 19:00,06/04/2024 11:00,35.25,4.75,0,0 days,975,06/04/2024 11:00,16.409363,297.57202,-3.0780182,4.5250854,5.472713579,304.2240143,201.48521944307623,567.2165758033165,1.0,41.26660650909937
0.0213625,17.17968096,17.064843,0.000101762,02/08/2023 20:00,06/04/2024 11:00,35.25,5.0,0,0 days,975,06/04/2024 11:00,16.260925,297.0017,-2.3065338,4.1071167,4.710467679,299.3183233,149.26768945458076,488.2139927427207,1.0,41.26660650909937
0.144297714,14.78719193,2.395168427,8.96e-05,02/08/2023 21:00,06/04/2024 11:00,35.0,4.5,0,0 days,975,06/04/2024 11:00,20.667175,297.43335,-2.294815,4.494812,5.046732686,297.0464702,171.33984009833839,523.0660058533919,1.0,41.26660650909937
0.138817342,14.20468347,3.305133534,9.46e-05,02/08/2023 22:00,06/04/2024 11:00,35.0,4.75,0,0 days,975,06/04/2024 11:00,18.757019,296.6599,-2.6844635,4.4918823,5.232910364,300.8636167,184.21472630701962,542.3622953174403,1.0,41.26660650909937
0.140774306,13.25652324,2.646709065,9.99e-05,02/08/2023 23:00,06/04/2024 11:00,35.0,5.0,0,0 days,975,06/04/2024 11:00,17.694519,296.45483,-2.5526276,3.8043823,4.581400697,303.8604386,141.19987394878146,474.83691196524245,1.0,41.26660650909937
0.064398356,14.02955469,5.257370209,9.22e-05,03/08/2023 00:00,06/04/2024 11:00,34.75,4.5,0,0 days,975,06/04/2024 11:00,22.3703,296.50757,-2.3358307,3.2623901,4.012392581,305.602192,108.30402357085504,415.86235927138625,1.0,41.26660650909937
0.125716346,13.09690811,3.511555777,0.000107836,03/08/2023 01:00,06/04/2024 11:00,34.75,4.75,0,0 days,975,06/04/2024 11:00,21.073425,296.04077,-2.8582916,3.0182495,4.156881152,313.440809,116.24464880414148,430.8378027218938,1.0,41.26660650909937
0.070197536,11.78808024,5.017811932,9.88e-05,03/08/2023 02:00,06/04/2024 11:00,34.75,5.0,0,0 days,975,06/04/2024 11:00,20.421082,295.86108,-3.0819244,2.5875854,4.024159069,319.9831622,108.94016596411282,417.0818908171898,1.0,41.26660650909937
0.159130996,11.27654192,2.919048853,0.000106337,03/08/2023 03:00,06/04/2024 11:00,34.5,4.5,0,0 days,975,06/04/2024 11:00,23.483582,295.98218,-3.2743073,1.0934448,3.452058781,341.5334173,80.16672059640226,357.7868515923867,1.0,41.26660650909937
0.04826367,11.13003132,7.319506165,0.000198278,03/08/2023 04:00,06/04/2024 11:00,34.5,4.75,0,0 days,975,06/04/2024 11:00,23.112488,295.91382,-3.7850494,1.1442261,3.95421956,343.1798545,105.1863327421287,409.8330465194309,1.0,41.26660650909937
0.094915853,10.59622711,3.01857226,0.000199026,03/08/2023 05:00,06/04/2024 11:00,34.5,5.0,0,0 days,975,06/04/2024 11:00,23.077332,295.56226,-4.143448,1.3375854,4.353997707,342.1089139,127.53052448509877,451.26784632651004,1.0,41.26660650909937
0.071183235,10.81093594,5.279580149,0.000197859,03/08/2023 06:00,06/04/2024 11:00,34.25,4.5,0,0 days,975,06/04/2024 11:00,24.319519,296.05444,-4.272354,-0.38604736,4.289760048,5.163190761,123.7951852598421,444.6099672673056,1.0,41.26660650909937
