time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,speed,direction
25/04/2024 02:00,37,4.75,0,0 days,975,25/04/2024 02:00,68.634705,284.61572,-1.361206,2.0638275,2.472299683,303.4070135
25/04/2024 02:00,37,5,0,0 days,975,25/04/2024 02:00,72.27142,284.41846,-1.501831,1.8763275,2.403352084,308.6741239
25/04/2024 02:00,36.75,4.5,0,0 days,975,25/04/2024 02:00,72.98236,285.188,-0.6932373,1.8050385,1.93358267,291.0096253
25/04/2024 02:00,36.75,4.75,0,0 days,975,25/04/2024 02:00,78.91205,285.0005,-0.40612793,1.469101,1.524203938,285.4532777
25/04/2024 02:00,36.75,5,0,0 days,975,25/04/2024 02:00,86.07611,284.82666,-0.5184326,1.7171478,1.793702575,286.7998506
25/04/2024 02:00,36.5,4.5,0,0 days,975,25/04/2024 02:00,82.935486,285.25244,-0.26159668,1.2552338,1.282203071,281.7722103
25/04/2024 02:00,36.5,4.75,0,0 days,975,25/04/2024 02:00,84.83783,285.30322,0.068481445,1.1116791,1.113786393,266.4749307
25/04/2024 02:00,36.5,5,0,0 days,975,25/04/2024 02:00,90.009705,285.34424,0.08215332,1.6116791,1.613771573,267.0819451
25/04/2024 02:00,36.25,4.5,0,0 days,975,25/04/2024 02:00,76.185486,285.65088,-0.21765137,1.3001556,1.318247588,279.5034268
25/04/2024 02:00,36.25,4.75,0,0 days,975,25/04/2024 02:00,76.279236,285.79932,-0.36315918,1.3821869,1.429099442,284.7212993
25/04/2024 02:00,36.25,5,0,0 days,975,25/04/2024 02:00,80.99408,285.86572,-0.115112305,1.5774994,1.581693776,274.1735547
25/04/2024 02:00,36,4.5,0,0 days,975,25/04/2024 02:00,63.314392,286.11377,-0.6990967,1.0140228,1.231656785,304.5835049
25/04/2024 02:00,36,4.75,0,0 days,975,25/04/2024 02:00,65.83392,286.30518,-0.8387451,1.3519135,1.590963059,301.8160143
25/04/2024 02:00,36,5,0,0 days,975,25/04/2024 02:00,70.759705,286.24072,-0.34851074,1.4642181,1.505122713,283.3883273
25/04/2024 02:00,35.75,4.5,0,0 days,975,25/04/2024 02:00,51.810486,286.5044,-1.2176514,-0.46839905,1.304635046,21.04044542
25/04/2024 02:00,35.75,4.75,0,0 days,975,25/04/2024 02:00,55.884705,286.59424,-1.5360107,-0.40394592,1.588238388,14.73423321
25/04/2024 02:00,35.75,5,0,0 days,975,25/04/2024 02:00,59.55658,286.34814,-1.0526123,-0.23597717,1.078739023,12.63578887
25/04/2024 02:00,35.5,4.5,0,0 days,975,25/04/2024 02:00,45.01361,286.99268,-0.51257324,-0.34046936,0.61534601,33.59352525
25/04/2024 02:00,35.5,4.75,0,0 days,975,25/04/2024 02:00,46.572205,286.79346,-1.446167,-0.5875397,1.560961848,22.11061667
25/04/2024 02:00,35.5,5,0,0 days,975,25/04/2024 02:00,48.970642,286.50244,-1.5789795,-0.77308655,1.758078234,26.0869024
25/04/2024 02:00,35.25,4.5,0,0 days,975,25/04/2024 02:00,44.072205,287.74658,0.52648926,1.9925385,2.060922273,255.1989818
25/04/2024 02:00,35.25,4.75,0,0 days,975,25/04/2024 02:00,40.708923,287.4126,-0.18737793,1.8704681,1.879830152,275.7206353
25/04/2024 02:00,35.25,5,0,0 days,975,25/04/2024 02:00,39.18158,287.2329,-0.61901855,0.8226166,1.029505724,306.9614413
25/04/2024 02:00,35,4.5,0,0 days,975,25/04/2024 02:00,44.05658,288.33057,0.9239502,2.2239838,2.408274884,247.4396435
25/04/2024 02:00,35,4.75,0,0 days,975,25/04/2024 02:00,40.82611,287.97705,0.90441895,1.79039,2.005858916,243.1992891
25/04/2024 02:00,35,5,0,0 days,975,25/04/2024 02:00,35.435486,287.81494,0.72180176,0.33042908,0.793839504,204.5975347
25/04/2024 02:00,34.75,4.5,0,0 days,975,25/04/2024 02:00,36.990173,288.43994,1.4268799,0.97984314,1.730918493,214.4775148
25/04/2024 02:00,34.75,4.75,0,0 days,975,25/04/2024 02:00,36.595642,288.08057,1.513794,0.21910095,1.52956775,188.2355892
25/04/2024 02:00,34.75,5,0,0 days,975,25/04/2024 02:00,31.845642,287.84814,0.9190674,-0.6100006,1.10308006,146.4270967
25/04/2024 02:00,34.5,4.5,0,0 days,975,25/04/2024 02:00,29.427673,288.68408,1.7891846,0.94664,2.024181025,207.8828773
25/04/2024 02:00,34.5,4.75,0,0 days,975,25/04/2024 02:00,28.673767,288.63916,1.8087158,0.5335541,1.885771148,196.435562
25/04/2024 02:00,34.5,5,0,0 days,975,25/04/2024 02:00,25.103455,288.39697,0.71203613,0.12535095,0.722985692,189.984373
25/04/2024 02:00,34.25,4.5,0,0 days,975,25/04/2024 02:00,30.173767,289.0708,1.498169,1.8108978,2.350289598,230.3987968
25/04/2024 02:00,34.25,4.75,0,0 days,975,25/04/2024 02:00,28.935486,289.33252,1.8028564,1.7132416,2.487064128,223.5400184
25/04/2024 02:00,34.25,5,0,0 days,975,25/04/2024 02:00,23.923767,289.10205,0.97961426,1.281601,1.613116617,232.6068762
25/04/2024 02:00,34,4.5,0,0 days,975,25/04/2024 02:00,32.853455,289.23877,1.053833,2.79039,2.982757171,249.3101977
25/04/2024 02:00,34,4.75,0,0 days,975,25/04/2024 02:00,31.912048,289.4126,1.8028564,2.359726,2.969612432,232.6197779
25/04/2024 02:00,34,5,0,0 days,975,25/04/2024 02:00,25.49408,289.12744,1.6348877,2.07164,2.639043403,231.7203604
25/04/2024 03:00,37,4.5,0,0 days,975,25/04/2024 03:00,64.71675,284.96655,-1.2100677,1.7505951,2.128108795,304.6534766
25/04/2024 03:00,37,4.75,0,0 days,975,25/04/2024 03:00,67.84175,284.78687,-1.4551849,1.7193451,2.252489881,310.2432406
25/04/2024 03:00,37,5,0,0 days,975,25/04/2024 03:00,70.69722,284.63452,-1.5850677,1.7007904,2.324893029,312.9829674
25/04/2024 03:00,36.75,4.5,0,0 days,975,25/04/2024 03:00,73.26753,285.32593,-0.6612396,1.5894623,1.721519158,292.588026
25/04/2024 03:00,36.75,4.75,0,0 days,975,25/04/2024 03:00,77.04878,285.27515,-0.34483337,1.3189545,1.363286847,284.6517109
25/04/2024 03:00,36.75,5,0,0 days,975,25/04/2024 03:00,84.494095,285.05054,-0.37705994,1.6978607,1.739225447,282.5210112
25/04/2024 03:00,36.5,4.5,0,0 days,975,25/04/2024 03:00,83.056595,285.44116,-0.14463806,1.2320404,1.240501397,276.6957145
25/04/2024 03:00,36.5,4.75,0,0 days,975,25/04/2024 03:00,82.306595,285.61694,0.17958069,1.0933685,1.108018006,260.6727124
25/04/2024 03:00,36.5,5,0,0 days,975,25/04/2024 03:00,86.03316,285.65405,0.2674713,1.7066498,1.727482109,261.092887
25/04/2024 03:00,36.25,4.5,0,0 days,975,25/04/2024 03:00,75.90425,285.74194,-0.05870056,1.2740326,1.275384186,272.6380152
25/04/2024 03:00,36.25,4.75,0,0 days,975,25/04/2024 03:00,73.19331,285.94702,-0.24717712,1.4322357,1.45340828,279.791728
25/04/2024 03:00,36.25,5,0,0 days,975,25/04/2024 03:00,74.67378,286.0974,-0.029403687,1.6744232,1.674681352,271.0060384
25/04/2024 03:00,36,4.5,0,0 days,975,25/04/2024 03:00,62.599564,286.04663,-0.6260834,1.3003998,1.443267149,295.7087011
25/04/2024 03:00,36,4.75,0,0 days,975,25/04/2024 03:00,63.392532,286.16382,-0.6124115,1.7037201,1.810444704,289.7712515
25/04/2024 03:00,36,5,0,0 days,975,25/04/2024 03:00,66.64253,286.11304,-0.13389587,1.8560638,1.860887136,274.1261521
25/04/2024 03:00,35.75,4.5,0,0 days,975,25/04/2024 03:00,52.142532,286.23218,-1.7725677,0.052352905,1.773340655,358.3082571
25/04/2024 03:00,35.75,4.75,0,0 days,975,25/04/2024 03:00,54.82222,286.2478,-1.6749115,0.07383728,1.676538242,357.4757907
25/04/2024 03:00,35.75,5,0,0 days,975,25/04/2024 03:00,56.486282,286.05444,-1.0147552,0.49864197,1.130651109,333.8308955
25/04/2024 03:00,35.5,4.5,0,0 days,975,25/04/2024 03:00,47.02925,286.69897,-1.4141693,0.15196228,1.422310565,353.8667067
25/04/2024 03:00,35.5,4.75,0,0 days,975,25/04/2024 03:00,47.587845,286.5525,-2.0440521,-0.2337799,2.057377464,6.524614626
25/04/2024 03:00,35.5,5,0,0 days,975,25/04/2024 03:00,46.626907,286.41187,-1.9590912,-0.12147522,1.962853677,3.548134023
25/04/2024 03:00,35.25,4.5,0,0 days,975,25/04/2024 03:00,46.14644,287.68726,0.053604126,2.2603607,2.260996218,268.6414935
25/04/2024 03:00,35.25,4.75,0,0 days,975,25/04/2024 03:00,43.232376,287.46265,-0.63487244,2.1363373,2.228676754,286.5507909
25/04/2024 03:00,35.25,5,0,0 days,975,25/04/2024 03:00,39.642532,287.3181,-1.0098724,1.3716888,1.703341548,306.3614513
25/04/2024 03:00,35,4.5,0,0 days,975,25/04/2024 03:00,44.681595,288.22437,0.7577057,2.491806,2.60446061,253.0865886
25/04/2024 03:00,35,4.75,0,0 days,975,25/04/2024 03:00,42.455032,287.97827,0.7362213,2.2281342,2.346615396,251.715384
25/04/2024 03:00,35,5,0,0 days,975,25/04/2024 03:00,36.580032,287.63843,0.2157135,1.1138763,1.134571605,259.0397628
25/04/2024 03:00,34.75,4.5,0,0 days,975,25/04/2024 03:00,36.6855,288.17163,1.4168854,1.2027435,1.858536027,220.32674
25/04/2024 03:00,34.75,4.75,0,0 days,975,25/04/2024 03:00,36.986282,287.90405,1.6034088,0.41270447,1.655670486,194.4341575
25/04/2024 03:00,34.75,5,0,0 days,975,25/04/2024 03:00,32.892532,287.27124,0.08778381,-0.33436584,0.345697139,104.7103522
25/04/2024 03:00,34.5,4.5,0,0 days,975,25/04/2024 03:00,29.751907,288.47437,2.0526276,0.67149353,2.159672111,198.1149138
25/04/2024 03:00,34.5,4.75,0,0 days,975,25/04/2024 03:00,29.361282,288.44897,2.2733307,-0.028701782,2.273511879,179.2766545
25/04/2024 03:00,34.5,5,0,0 days,975,25/04/2024 03:00,26.544876,287.70874,0.223526,-0.7210846,0.754935012,107.2226949
25/04/2024 03:00,34.25,4.5,0,0 days,975,25/04/2024 03:00,32.048782,288.91382,1.9510651,1.264267,2.324871195,212.942758
25/04/2024 03:00,34.25,4.75,0,0 days,975,25/04/2024 03:00,30.75972,289.15405,2.4393463,0.9039154,2.601436799,200.3325096
25/04/2024 03:00,34.25,5,0,0 days,975,25/04/2024 03:00,25.22847,288.56226,1.3094635,0.010360718,1.309504487,180.4533254
25/04/2024 03:00,34,4.5,0,0 days,975,25/04/2024 03:00,35.34175,289.11304,1.6024323,2.3550873,2.848547958,235.7681152
25/04/2024 03:00,34,4.75,0,0 days,975,25/04/2024 03:00,34.462845,289.27905,2.339737,1.811142,2.958818104,217.7427127
25/04/2024 03:00,34,5,0,0 days,975,25/04/2024 03:00,27.017532,288.85913,2.3680573,1.0972748,2.609924781,204.861354
25/04/2024 04:00,37,4.5,0,0 days,975,25/04/2024 04:00,64.64595,285.0841,-1.1642609,1.798111,2.142126656,302.9226983
25/04/2024 04:00,37,4.75,0,0 days,975,25/04/2024 04:00,65.95064,284.97864,-1.2355499,1.7619781,2.152010776,305.0392471
25/04/2024 04:00,37,5,0,0 days,975,25/04/2024 04:00,67.89595,284.89856,-1.2394562,1.7424469,2.138310752,305.4254154
25/04/2024 04:00,36.75,4.5,0,0 days,975,25/04/2024 04:00,72.82564,285.50012,-0.56562805,1.7141266,1.805038806,288.2618733
25/04/2024 04:00,36.75,4.75,0,0 days,975,25/04/2024 04:00,73.95064,285.5841,-0.1710968,1.4094391,1.419786143,276.9214708
25/04/2024 04:00,36.75,5,0,0 days,975,25/04/2024 04:00,80.72798,285.33215,-0.12031555,1.8723297,1.876191445,273.6767606
25/04/2024 04:00,36.5,4.5,0,0 days,975,25/04/2024 04:00,83.08345,285.5802,-0.10469055,1.3195953,1.323741616,274.5360796
25/04/2024 04:00,36.5,4.75,0,0 days,975,25/04/2024 04:00,80.04439,285.87903,0.20097351,1.135025,1.152680399,259.9589798
25/04/2024 04:00,36.5,5,0,0 days,975,25/04/2024 04:00,81.829544,285.93958,0.34648132,1.8283844,1.860924184,259.2696103
25/04/2024 04:00,36.25,4.5,0,0 days,975,25/04/2024 04:00,75.66939,285.75012,-0.003128052,1.3166656,1.316669316,270.1361195
25/04/2024 04:00,36.25,4.75,0,0 days,975,25/04/2024 04:00,72.036575,285.96106,-0.22969055,1.4533844,1.471422428,278.9806577
25/04/2024 04:00,36.25,5,0,0 days,975,25/04/2024 04:00,70.724075,286.1974,0.054489136,1.6858063,1.686686677,268.1487132
25/04/2024 04:00,36,4.5,0,0 days,975,25/04/2024 04:00,62.642044,285.93372,-0.63887024,1.1457672,1.311845136,299.1436732
25/04/2024 04:00,36,4.75,0,0 days,975,25/04/2024 04:00,63.106888,285.9923,-0.5441437,1.6545563,1.741737327,288.2047896
25/04/2024 04:00,36,5,0,0 days,975,25/04/2024 04:00,64.57564,285.9591,0.026168823,1.8498688,1.850053887,269.18953
25/04/2024 04:00,35.75,4.5,0,0 days,975,25/04/2024 04:00,52.60298,286.00403,-2.2453156,-0.3327484,2.269837801,8.429692014
25/04/2024 04:00,35.75,4.75,0,0 days,975,25/04/2024 04:00,53.935013,286.10364,-1.7716827,-0.19017029,1.781859795,6.126602459
25/04/2024 04:00,35.75,5,0,0 days,975,25/04/2024 04:00,54.12642,285.93372,-0.83613586,0.39479065,0.924652818,334.7251513
25/04/2024 04:00,35.5,4.5,0,0 days,975,25/04/2024 04:00,47.610794,286.5255,-2.0041046,-0.18040466,2.012208013,5.143764115
25/04/2024 04:00,35.5,4.75,0,0 days,975,25/04/2024 04:00,47.372513,286.55676,-2.353714,-0.61302185,2.432234648,14.59829657
25/04/2024 04:00,35.5,5,0,0 days,975,25/04/2024 04:00,44.38423,286.39075,-2.0539093,-0.2682953,2.071358438,7.442217235
25/04/2024 04:00,35.25,4.5,0,0 days,975,25/04/2024 04:00,46.466263,287.7013,-0.051956177,2.1672516,2.167874291,271.373306
25/04/2024 04:00,35.25,4.75,0,0 days,975,25/04/2024 04:00,44.774857,287.50208,-1.0597687,2.0149078,2.276612207,297.7427486
25/04/2024 04:00,35.25,5,0,0 days,975,25/04/2024 04:00,39.618607,287.06262,-1.7199249,1.6457672,2.380481325,316.2622176
25/04/2024 04:00,35,4.5,0,0 days,975,25/04/2024 04:00,44.247513,288.18176,0.8396454,2.5129547,2.649518017,251.5241472
25/04/2024 04:00,35,4.75,0,0 days,975,25/04/2024 04:00,43.149857,287.79504,0.10722351,2.353775,2.356215956,267.3917599
25/04/2024 04:00,35,5,0,0 days,975,25/04/2024 04:00,36.888138,286.89465,-1.1935577,1.7785797,2.141944381,303.8645149
25/04/2024 04:00,34.75,4.5,0,0 days,975,25/04/2024 04:00,36.38423,288.0177,1.4421844,0.9709625,1.738581036,213.9507352
25/04/2024 04:00,34.75,4.75,0,0 days,975,25/04/2024 04:00,36.899857,287.59583,0.6365204,0.16822815,0.658375979,194.8043925
25/04/2024 04:00,34.75,5,0,0 days,975,25/04/2024 04:00,33.57173,286.28137,-2.1710968,-0.09837341,2.17332433,2.594324085
25/04/2024 04:00,34.5,4.5,0,0 days,975,25/04/2024 04:00,30.349075,288.3009,2.2361298,0.12037659,2.239367546,183.0814042
25/04/2024 04:00,34.5,4.75,0,0 days,975,25/04/2024 04:00,30.212357,288.06653,1.1951141,-0.8747406,1.481036404,143.7984608
25/04/2024 04:00,34.5,5,0,0 days,975,25/04/2024 04:00,28.618607,286.59583,-2.5558624,-1.3405609,2.886093577,27.6772049
25/04/2024 04:00,34.25,4.5,0,0 days,975,25/04/2024 04:00,33.81392,288.76184,2.3669891,0.77565,2.490837273,198.1437005
25/04/2024 04:00,34.25,4.75,0,0 days,975,25/04/2024 04:00,32.43892,288.7638,1.8914032,-0.099349976,1.894010687,176.9931807
25/04/2024 04:00,34.25,5,0,0 days,975,25/04/2024 04:00,27.50142,287.44543,-0.7785187,-1.3679047,1.573929679,60.35439935
25/04/2024 04:00,34,4.5,0,0 days,975,25/04/2024 04:00,37.649857,289.03137,2.0828094,2.0686188,2.935520182,224.8041497
25/04/2024 04:00,34,4.75,0,0 days,975,25/04/2024 04:00,36.536575,289.09192,2.474411,1.1770172,2.74008746,205.4392979
25/04/2024 04:00,34,5,0,0 days,975,25/04/2024 04:00,28.892044,288.1681,1.4851532,-0.3542328,1.526813972,166.5846899
25/04/2024 05:00,37,4.5,0,0 days,975,25/04/2024 05:00,64.40573,285.2002,-0.83551025,1.3644562,1.599943155,301.4807763
25/04/2024 05:00,37,4.75,0,0 days,975,25/04/2024 05:00,64.50339,285.17285,-0.76812744,1.1544952,1.386679102,303.6372601
25/04/2024 05:00,37,5,0,0 days,975,25/04/2024 05:00,65.78464,285.1455,-0.70758057,0.9494171,1.184087452,306.696387
25/04/2024 05:00,36.75,4.5,0,0 days,975,25/04/2024 05:00,72.00339,285.667,-0.3345337,1.6154327,1.649707733,281.6997847
25/04/2024 05:00,36.75,4.75,0,0 days,975,25/04/2024 05:00,71.4487,285.81738,0.15863037,1.2365265,1.24666009,262.6896211
25/04/2024 05:00,36.75,5,0,0 days,975,25/04/2024 05:00,77.47214,285.56152,0.26019287,1.5939484,1.615045458,260.7289249
25/04/2024 05:00,36.5,4.5,0,0 days,975,25/04/2024 05:00,83.10104,285.68652,-0.017150879,1.4230499,1.423153249,270.6905066
25/04/2024 05:00,36.5,4.75,0,0 days,975,25/04/2024 05:00,79.24167,286.00684,0.30413818,1.2453156,1.281916915,256.2755542
25/04/2024 05:00,36.5,5,0,0 days,975,25/04/2024 05:00,79.56979,286.09277,0.480896,1.9103546,1.969953213,255.8704348
25/04/2024 05:00,36.25,4.5,0,0 days,975,25/04/2024 05:00,76.29636,285.73145,0.09710693,1.3585968,1.362062782,265.9116852
25/04/2024 05:00,36.25,4.75,0,0 days,975,25/04/2024 05:00,72.73386,285.9131,-0.14215088,1.5011749,1.507890232,275.4093843
25/04/2024 05:00,36.25,5,0,0 days,975,25/04/2024 05:00,69.49948,286.21973,0.21820068,1.7316437,1.745337056,262.8181342
25/04/2024 05:00,36,4.5,0,0 days,975,25/04/2024 05:00,62.964325,285.9131,-0.58258057,1.0421906,1.193968746,299.2050239
25/04/2024 05:00,36,4.75,0,0 days,975,25/04/2024 05:00,63.089325,285.90918,-0.5054321,1.6476593,1.723439229,287.0537959
25/04/2024 05:00,36,5,0,0 days,975,25/04/2024 05:00,63.159637,285.83887,0.17913818,1.9337921,1.942071671,264.7074701
25/04/2024 05:00,35.75,4.5,0,0 days,975,25/04/2024 05:00,52.870575,285.97754,-2.3179321,-0.61894226,2.399145419,14.95050128
25/04/2024 05:00,35.75,4.75,0,0 days,975,25/04/2024 05:00,52.40573,286.12793,-1.9341431,-0.17362976,1.941920911,5.129743098
25/04/2024 05:00,35.75,5,0,0 days,975,25/04/2024 05:00,51.159637,285.78418,-0.8442993,0.7150421,1.106402509,319.7385386
25/04/2024 05:00,35.5,4.5,0,0 days,975,25/04/2024 05:00,47.74948,286.37402,-2.0982056,-0.38749695,2.133687097,10.46349819
25/04/2024 05:00,35.5,4.75,0,0 days,975,25/04/2024 05:00,45.86667,286.4541,-2.7329712,-0.44511414,2.768981433,9.250439425
25/04/2024 05:00,35.5,5,0,0 days,975,25/04/2024 05:00,41.112762,285.9873,-2.30719,0.40937805,2.343227706,349.938398
25/04/2024 05:00,35.25,4.5,0,0 days,975,25/04/2024 05:00,46.608856,287.48926,-0.101135254,2.2257843,2.228080809,272.6016179
25/04/2024 05:00,35.25,4.75,0,0 days,975,25/04/2024 05:00,44.808075,286.94238,-1.6607056,2.3048859,2.840852355,305.7733277
25/04/2024 05:00,35.25,5,0,0 days,975,25/04/2024 05:00,38.4487,285.98926,-2.3198853,2.4152374,3.348916168,313.8463795
25/04/2024 05:00,35,4.5,0,0 days,975,25/04/2024 05:00,44.11667,287.95215,0.5219116,2.5890656,2.641146039,258.6028836
25/04/2024 05:00,35,4.75,0,0 days,975,25/04/2024 05:00,43.14792,286.8506,-1.0376587,2.6242218,2.821927645,291.574624
25/04/2024 05:00,35,5,0,0 days,975,25/04/2024 05:00,36.96823,285.2666,-2.2837524,2.416214,3.324697748,313.3856306
25/04/2024 05:00,34.75,4.5,0,0 days,975,25/04/2024 05:00,36.608856,287.78418,0.8656616,0.81855774,1.191388593,223.3979824
25/04/2024 05:00,34.75,4.75,0,0 days,975,25/04/2024 05:00,37.11667,286.56543,-1.190979,0.2023468,1.208046028,350.3575483
25/04/2024 05:00,34.75,5,0,0 days,975,25/04/2024 05:00,35.526825,284.55957,-3.8687134,0.37812805,3.887148594,354.4176417
25/04/2024 05:00,34.5,4.5,0,0 days,975,25/04/2024 05:00,31.487762,288.0205,1.7826538,-0.25663757,1.801032319,171.8077701
25/04/2024 05:00,34.5,4.75,0,0 days,975,25/04/2024 05:00,31.726044,286.9502,-0.894104,-1.3289032,1.601688383,56.0668019
25/04/2024 05:00,34.5,5,0,0 days,975,25/04/2024 05:00,33.046356,284.7627,-4.811096,-1.2048798,4.959675398,14.05984401
25/04/2024 05:00,34.25,4.5,0,0 days,975,25/04/2024 05:00,35.265106,288.46387,2.333435,0.20332336,2.342276518,184.9798777
25/04/2024 05:00,34.25,4.75,0,0 days,975,25/04/2024 05:00,34.007294,287.7295,0.42913818,-1.1238251,1.202972333,110.8996042
25/04/2024 05:00,34.25,5,0,0 days,975,25/04/2024 05:00,31.745575,285.5752,-2.8980103,-1.9949188,3.518261604,34.54256507
25/04/2024 05:00,34,4.5,0,0 days,975,25/04/2024 05:00,39.02292,288.87402,2.4232788,1.565628,2.885042665,212.8656278
25/04/2024 05:00,34,4.75,0,0 days,975,25/04/2024 05:00,37.882294,288.58105,2.1039429,0.06758118,2.105028015,181.8397769
25/04/2024 05:00,34,5,0,0 days,975,25/04/2024 05:00,31.831512,286.81543,0.23284912,-1.677536,1.693619126,97.90240476
25/04/2024 06:00,37,4.5,0,0 days,975,25/04/2024 06:00,63.3981,285.32446,-0.667984,1.4315491,1.579726385,295.014519
25/04/2024 06:00,37,4.75,0,0 days,975,25/04/2024 06:00,63.8356,285.29907,-0.52931213,0.9647522,1.100417256,298.7514128
25/04/2024 06:00,37,5,0,0 days,975,25/04/2024 06:00,65.2731,285.26782,-0.527359,0.45498657,0.696505774,319.2135446
25/04/2024 06:00,36.75,4.5,0,0 days,975,25/04/2024 06:00,68.77701,285.80884,-0.22364807,1.4784241,1.495244555,278.6021765
25/04/2024 06:00,36.75,4.75,0,0 days,975,25/04/2024 06:00,68.72623,285.92798,0.22361755,1.0624084,1.085687071,258.1137886
25/04/2024 06:00,36.75,5,0,0 days,975,25/04/2024 06:00,75.17154,285.67603,0.31150818,1.2538147,1.291932138,256.047461
25/04/2024 06:00,36.5,4.5,0,0 days,975,25/04/2024 06:00,77.38248,285.80493,-0.030288696,1.1444397,1.14484044,271.5160339
25/04/2024 06:00,36.5,4.75,0,0 days,975,25/04/2024 06:00,73.98404,286.08618,0.23728943,1.0086975,1.036232078,256.7622336
25/04/2024 06:00,36.5,5,0,0 days,975,25/04/2024 06:00,75.80435,286.1682,0.45213318,1.6590881,1.719592317,254.7559841
25/04/2024 06:00,36.25,4.5,0,0 days,975,25/04/2024 06:00,71.675446,285.80103,0.107406616,1.0760803,1.081427294,264.3000251
25/04/2024 06:00,36.25,4.75,0,0 days,975,25/04/2024 06:00,68.12076,285.93774,-0.072280884,1.2235413,1.225674442,273.3808275
25/04/2024 06:00,36.25,5,0,0 days,975,25/04/2024 06:00,65.74185,286.16626,0.29100037,1.5301819,1.557606453,259.2324271
25/04/2024 06:00,36,4.5,0,0 days,975,25/04/2024 06:00,60.175446,286.0276,-0.45118713,0.9725647,1.072124956,294.8872818
25/04/2024 06:00,36,4.75,0,0 days,975,25/04/2024 06:00,60.39029,285.90063,-0.37306213,1.5829163,1.626283913,283.261482
25/04/2024 06:00,36,5,0,0 days,975,25/04/2024 06:00,60.183258,285.6272,0.24607849,1.9432678,1.958786452,262.7829746
25/04/2024 06:00,35.75,4.5,0,0 days,975,25/04/2024 06:00,49.167633,285.94556,-2.2832184,-0.21102905,2.292949961,5.280624764
25/04/2024 06:00,35.75,4.75,0,0 days,975,25/04/2024 06:00,48.605133,285.885,-1.9922028,0.48916626,2.051378957,346.204494
25/04/2024 06:00,35.75,5,0,0 days,975,25/04/2024 06:00,48.26529,285.26392,-0.855484,1.4471741,1.681120385,300.5890761
25/04/2024 06:00,35.5,4.5,0,0 days,975,25/04/2024 06:00,42.605133,285.94165,-2.502945,0.11416626,2.505547367,357.3883908
25/04/2024 06:00,35.5,4.75,0,0 days,975,25/04/2024 06:00,39.42935,285.6897,-3.2324371,0.7088928,3.309256504,347.6305154
25/04/2024 06:00,35.5,5,0,0 days,975,25/04/2024 06:00,36.487946,284.96313,-2.4882965,1.89151,3.125608669,322.7592602
25/04/2024 06:00,35.25,4.5,0,0 days,975,25/04/2024 06:00,41.30435,286.72485,-0.78907776,2.1004944,2.243818272,290.5893353
25/04/2024 06:00,35.25,4.75,0,0 days,975,25/04/2024 06:00,39.42154,285.56665,-2.5175934,2.7860413,3.755036971,312.1023991
25/04/2024 06:00,35.25,5,0,0 days,975,25/04/2024 06:00,35.44107,284.4436,-2.6953278,3.4188538,4.353544907,308.2512484
25/04/2024 06:00,35,4.5,0,0 days,975,25/04/2024 06:00,40.60904,287.05493,-0.26759338,2.3710022,2.38605483,276.439204
25/04/2024 06:00,35,4.75,0,0 days,975,25/04/2024 06:00,41.0231,285.1858,-1.9541168,2.6669006,3.306195892,306.2313339
25/04/2024 06:00,35,5,0,0 days,975,25/04/2024 06:00,38.101227,283.61548,-2.4541168,2.7079163,3.654517746,312.1852293
25/04/2024 06:00,34.75,4.5,0,0 days,975,25/04/2024 06:00,36.468414,286.91235,-0.3037262,0.89834595,0.948301139,288.6801339
25/04/2024 06:00,34.75,4.75,0,0 days,975,25/04/2024 06:00,38.218414,284.97095,-2.3437653,0.4725647,2.390931446,348.6004999
25/04/2024 06:00,34.75,5,0,0 days,975,25/04/2024 06:00,40.030914,283.19165,-3.8320465,0.7303772,3.901029509,349.2090136
25/04/2024 06:00,34.5,4.5,0,0 days,975,25/04/2024 06:00,32.67935,287.16626,0.22361755,-0.33895874,0.406076146,123.4135982
25/04/2024 06:00,34.5,4.75,0,0 days,975,25/04/2024 06:00,34.694977,285.3147,-2.5214996,-1.1504822,2.771564454,24.52574579
25/04/2024 06:00,34.5,5,0,0 days,975,25/04/2024 06:00,39.976227,283.34595,-5.114273,-0.67489624,5.158611563,7.517502446
25/04/2024 06:00,34.25,4.5,0,0 days,975,25/04/2024 06:00,35.136383,287.77368,0.9648285,-0.2696228,1.001793636,164.3868981
25/04/2024 06:00,34.25,4.75,0,0 days,975,25/04/2024 06:00,35.788727,286.2483,-1.261734,-1.4854431,1.948977653,49.65545791
25/04/2024 06:00,34.25,5,0,0 days,975,25/04/2024 06:00,38.042633,284.00806,-3.661148,-1.7823181,4.071935963,25.95772047
25/04/2024 06:00,34,4.5,0,0 days,975,25/04/2024 06:00,38.019196,288.5276,1.7275238,0.86709595,1.932923658,206.6534457
25/04/2024 06:00,34,4.75,0,0 days,975,25/04/2024 06:00,37.882477,287.71704,0.9306488,-0.8711853,1.274782733,136.8901693
25/04/2024 06:00,34,5,0,0 days,975,25/04/2024 06:00,35.25357,285.5354,-0.6650543,-2.2276306,2.324787154,73.37711903
25/04/2024 07:00,37,4.5,0,0 days,975,25/04/2024 07:00,60.734222,285.62195,-0.54585266,1.668045,1.755086678,288.1202166
25/04/2024 07:00,37,4.75,0,0 days,975,25/04/2024 07:00,62.886566,285.48523,-0.47358704,1.1758575,1.26764567,291.9375484
