time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,vo,temperature_estimated,system_torque_knm,generator_speed_rpm,degradation,cycle_factor,maintenance_performed
2024-01-04 12:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 12:00:00,70.04886,265.74805,1.8561954,-9.05803,7.466598e-05,25.3395465701699,575.1355125135252,958.3240994486715,0.06071094753378835,104.8657037137599,False
2024-01-04 13:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 13:00:00,69.86856,265.80005,1.3729048,-8.516538,6.7074565e-05,23.664513617667442,500.6171823228626,894.0878500389706,0.061315799913256384,104.8657037137599,False
2024-01-04 14:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 14:00:00,69.95531,265.8435,1.432085,-7.4782686,5.8890248e-05,25.275533590547514,390.01496656287094,789.1652512013183,0.06170200465165036,104.8657037137599,False
2024-01-04 15:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 15:00:00,69.05678,265.9812,2.1256723,-6.5027237,4.602752e-05,26.97722461677954,314.8616596712783,709.0668919876954,0.0619649817267258,104.8657037137599,False
2024-01-04 16:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 16:00:00,69.62805,266.11548,2.7193747,-6.149534,3.2117867e-05,24.92557405573501,304.1509913357653,696.9023606091794,0.06221212544557434,104.8657037137599,False
2024-01-04 17:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 17:00:00,68.49359,266.4087,2.8541908,-5.5168047,1.5819634e-05,28.08551457760236,259.54777117047666,643.7777598541079,0.06239809991999882,104.8657037137599,False
2024-01-04 18:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 18:00:00,67.50894,266.78296,3.4541254,-4.5879765,1.6539648e-08,28.34096348847926,221.86823549475452,595.2163908929953,0.06253852812386526,104.8657037137599,False
2024-01-04 19:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 19:00:00,66.30876,267.2173,3.8323154,-3.4863224,-1.4423501e-05,27.11240274722154,180.56676795784225,536.965310193275,0.06263570475492136,104.8657037137599,False
2024-01-04 20:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 20:00:00,64.32373,267.69116,4.501073,-2.6620073,-2.3965229e-05,24.3487209990028,183.96306069604972,541.9916935991426,0.06273616821981727,104.8657037137599,False
2024-01-04 21:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 21:00:00,64.116806,268.01685,5.223192,-2.1151724,-2.8451163e-05,25.704526157849163,213.62855022319522,584.0593274683619,0.06286740242212806,104.8657037137599,False
2024-01-04 22:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 22:00:00,72.10954,267.7556,6.321972,-0.7618252,-2.8930663e-05,25.53697581201035,272.7746831071814,659.9778306797508,0.06307070690161318,104.8657037137599,False
2024-01-04 23:00:00,44.28,-81.52,0,0 days,975.0,2024-01-04 23:00:00,68.14047,268.40576,7.0476093,-0.44679654,-2.500131e-05,23.882389157695577,335.4774993622799,731.9122500280663,0.06336538708227153,104.8657037137599,False
2024-01-05 00:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 00:00:00,64.932175,268.87085,7.5072823,-0.07460439,-1.4365045e-05,24.71720921463743,379.1806224950214,778.1268208553386,0.06373253555022607,104.8657037137599,False
2024-01-05 01:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 01:00:00,63.344513,269.19116,7.7287846,0.12614733,-1.0946863e-05,25.731085526731167,401.9535251961796,801.1525850805373,0.06414023388874904,104.8657037137599,False
2024-01-05 02:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 02:00:00,62.56314,269.3828,8.29876,0.13860303,-2.551952e-06,26.35530944257312,463.43122397722607,860.2406542551596,0.06466673529486085,104.8657037137599,False
2024-01-05 03:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 03:00:00,61.992203,269.49707,8.635087,0.2791841,-1.3574876e-05,24.80953103382593,502.14012584376735,895.4467839134036,0.06527489886419183,104.8657037137599,False
2024-01-05 04:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 04:00:00,61.398315,269.56592,8.930098,0.40804338,-1.6225356e-05,24.02598717958365,537.5959670884805,926.521109331708,0.06596242468211597,104.8657037137599,False
2024-01-05 05:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 05:00:00,60.73242,269.6328,9.102114,0.12588459,-2.3218294e-05,24.51865039636459,557.449277786392,943.4741292920987,0.06669627127335859,104.8657037137599,False
2024-01-05 06:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 06:00:00,61.4738,269.5708,8.83667,-0.34391773,-2.3414366e-05,23.610251561470747,526.1049204229316,916.5654854040466,0.06735760229120995,104.8657037137599,False
2024-01-05 07:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 07:00:00,61.32115,269.5625,8.370919,-0.21881253,-1.9774772e-05,26.55143580451669,471.7160746619343,867.8959373292554,0.06790114048248089,104.8657037137599,False
2024-01-05 08:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 08:00:00,61.933746,269.51904,8.076431,0.12170035,-1.8994368e-05,27.56925533028724,438.90985127444117,837.1725536947228,0.06837863757016148,104.8657037137599,False
2024-01-05 09:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 09:00:00,62.737488,269.46875,7.8891506,0.22956741,-1.8555438e-05,24.852908151581374,419.04998972360124,818.0130546345488,0.06881801539935163,104.8657037137599,False
2024-01-05 10:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 10:00:00,68.696106,269.3213,7.6005173,0.49749655,-3.151945e-05,27.385882421886418,390.28403881009365,789.4374277515893,0.06920469877220257,104.8657037137599,False
2024-01-05 11:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 11:00:00,69.268585,269.2937,7.6802998,1.5069485,-2.7906106e-05,25.595660486975902,412.09737665042525,811.1986932362489,0.06963106655694043,104.8657037137599,False
2024-01-05 12:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 12:00:00,70.2074,269.24634,7.966851,2.3966494,-3.0287643e-05,26.266836415036902,465.62440842085226,862.2737925409898,0.07016205492083463,104.8657037137599,False
2024-01-05 13:00:00,44.28,-81.52,0,0 days,975.0,2024-01-05 13:00:00,70.56967,269.29883,8.155844,2.8309002,-3.413568e-05,27.355517839172908,501.3941813728394,894.7814299675044,0.07076859592165854,104.8657037137599,False
